2492875,wyldstyle,UCB00000260,janus-short,1,12,3600,4896,288900kb,2815,1391970894,1391970894,1391971060,1391973875,0,default,9.3833
2492887,wyldstyle,UCB00000260,janus-short,1,12,3600,4904,285012kb,2728,1391970914,1391970914,1391971159,1391973884,0,default,9.0933
2492869,wyldstyle,UCB00000260,janus-short,1,12,3600,4898,285988kb,2863,1391970887,1391970887,1391971026,1391973890,0,default,9.5433
2492889,wyldstyle,UCB00000260,janus-short,1,12,3600,4899,277836kb,2738,1391970921,1391970921,1391971156,1391973894,0,default,9.1266
2492882,wyldstyle,UCB00000260,janus-short,1,12,3600,4885,285104kb,2783,1391970908,1391970908,1391971122,1391973905,0,default,9.2766
2492892,wyldstyle,UCB00000260,janus-short,1,12,3600,4898,285880kb,2732,1391970921,1391970921,1391971187,1391973919,0,default,9.1066
2492891,wyldstyle,UCB00000260,janus-short,1,12,3600,4903,284028kb,2733,1391970921,1391970921,1391971187,1391973921,0,default,9.1100
2492895,wyldstyle,UCB00000260,janus-short,1,12,3600,4897,279892kb,2733,1391970928,1391970928,1391971187,1391973920,0,default,9.1100
2492872,wyldstyle,UCB00000260,janus-short,1,12,3600,4898,284604kb,2875,1391970888,1391970888,1391971059,1391973934,0,default,9.5833
2492893,wyldstyle,UCB00000260,janus-short,1,12,3600,4900,283348kb,2746,1391970928,1391970928,1391971187,1391973933,0,default,9.1533
2492904,wyldstyle,UCB00000260,janus-short,1,12,3600,4900,284904kb,2744,1391970941,1391970941,1391971251,1391973994,0,default,9.1466
2492894,wyldstyle,UCB00000260,janus-short,1,12,3600,4882,284564kb,2799,1391970928,1391970928,1391971187,1391973986,0,default,9.3300
2492931,vitruvius,UCB00000261,janus-small,10,12,86400,42,10700kb,186,1391972944,1391973161,1391973800,1391973986,0,default,6.2000
2492913,wyldstyle,UCB00000260,janus-short,1,12,3600,4899,285808kb,2691,1391970968,1391970968,1391971315,1391974006,0,default,8.9700
2492908,wyldstyle,UCB00000260,janus-short,1,12,3600,4904,286112kb,2718,1391970948,1391970948,1391971283,1391974001,0,default,9.0600
2492890,wyldstyle,UCB00000260,janus-short,1,12,3600,4883,285896kb,2855,1391970921,1391970921,1391971156,1391974010,0,default,9.5166
2492896,wyldstyle,UCB00000260,janus-short,1,12,3600,4898,285412kb,2788,1391970928,1391970928,1391971219,1391974007,0,default,9.2933
2492897,wyldstyle,UCB00000260,janus-short,1,12,3600,4882,285444kb,2795,1391970934,1391970934,1391971219,1391974014,0,default,9.3166
2492907,wyldstyle,UCB00000260,janus-short,1,12,3600,4899,284832kb,2724,1391970948,1391970948,1391971283,1391974007,0,default,9.0800
2492911,wyldstyle,UCB00000260,janus-short,1,12,3600,4899,279916kb,2695,1391970961,1391970961,1391971315,1391974009,0,default,8.9833
2492919,wyldstyle,UCB00000260,janus-short,1,12,3600,4894,284952kb,2665,1391970974,1391970974,1391971347,1391974012,0,default,8.8833
2492903,wyldstyle,UCB00000260,janus-short,1,12,3600,4902,287944kb,2763,1391970941,1391970941,1391971251,1391974014,0,default,9.2100
2492917,wyldstyle,UCB00000260,janus-short,1,12,3600,4902,285372kb,2669,1391970974,1391970974,1391971347,1391974016,0,default,8.8966
2492909,wyldstyle,UCB00000260,janus-short,1,12,3600,4883,286108kb,2736,1391970961,1391970961,1391971283,1391974019,0,default,9.1200
2492901,wyldstyle,UCB00000260,janus-short,1,12,3600,4899,285444kb,2774,1391970941,1391970941,1391971251,1391974026,0,default,9.2466
2492918,wyldstyle,UCB00000260,janus-short,1,12,3600,4883,284844kb,2671,1391970974,1391970974,1391971347,1391974018,0,default,8.9033
2492920,wyldstyle,UCB00000260,janus-short,1,12,3600,4902,290756kb,2646,1391970974,1391970974,1391971379,1391974025,0,default,8.8200
2492910,wyldstyle,UCB00000260,janus-short,1,12,3600,4898,285900kb,2742,1391970961,1391970961,1391971283,1391974025,0,default,9.1400
2492899,wyldstyle,UCB00000260,janus-short,1,12,3600,4896,285428kb,2806,1391970935,1391970935,1391971219,1391974025,0,default,9.3533
2492915,wyldstyle,UCB00000260,janus-short,1,12,3600,4903,285188kb,2679,1391970968,1391970968,1391971347,1391974026,0,default,8.9300
2492898,wyldstyle,UCB00000260,janus-short,1,12,3600,4897,285920kb,2808,1391970934,1391970934,1391971219,1391974028,0,default,9.3600
2492916,wyldstyle,UCB00000260,janus-short,1,12,3600,4899,283056kb,2672,1391970968,1391970968,1391971347,1391974019,0,default,8.9066
2492922,wyldstyle,UCB00000260,janus-short,1,12,3600,4899,284072kb,2646,1391970981,1391970981,1391971379,1391974025,0,default,8.8200
2492902,wyldstyle,UCB00000260,janus-short,1,12,3600,4886,285564kb,2780,1391970941,1391970941,1391971251,1391974031,0,default,9.2666
2492924,wyldstyle,UCB00000260,janus-short,1,12,3600,4884,286036kb,2654,1391970981,1391970981,1391971379,1391974033,0,default,8.8466
2492900,wyldstyle,UCB00000260,janus-short,1,12,3600,4902,285916kb,2815,1391970935,1391970935,1391971219,1391974034,0,default,9.3833
2492921,wyldstyle,UCB00000260,janus-short,1,12,3600,4904,287740kb,2653,1391970981,1391970981,1391971379,1391974031,0,default,8.8433
2492906,wyldstyle,UCB00000260,janus-short,1,12,3600,4885,283468kb,2755,1391970948,1391970948,1391971283,1391974039,0,default,9.1833
2492905,wyldstyle,UCB00000260,janus-short,1,12,3600,4904,284956kb,2337,1391970948,1391970948,1391971700,1391974038,0,default,7.7900
2492912,wyldstyle,UCB00000260,janus-short,1,12,3600,4898,283768kb,2724,1391970961,1391970961,1391971315,1391974039,0,default,9.0800
2492914,wyldstyle,UCB00000260,janus-short,1,12,3600,4890,283068kb,2716,1391970968,1391970968,1391971315,1391974031,0,default,9.0533
2492923,wyldstyle,UCB00000260,janus-short,1,12,3600,4897,285184kb,2662,1391970981,1391970981,1391971379,1391974041,0,default,8.8733
2492972,vitruvius,UCB00000261,janus-small,10,12,86400,42,10708kb,153,1391972948,1391972948,1391974025,1391974180,0,default,5.1000
2492978,wyldstyle,UCB00000260,janus-short,1,1,1800,0,0kb,4,1391974266,1391974266,1391974299,1391974302,0,default,.0011
2492973,vitruvius,UCB00000261,janus-small,10,12,86400,42,10864kb,153,1391972948,1391974179,1391974716,1391974870,0,default,5.1000
